run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
7b6f2cec8383,cyclar_data_29a,239,28,2,0.8429231643676758,507,457,791,626
7b6f2cec8383,cyclar_data_29a,239,42,2,0.8985617160797119,0,247,396,752
7b6f2cec8383,cyclar_data_29a,239,53,2,0.42075756192207336,1056,505,1292,969
7b6f2cec8383,cyclar_data_29a,240,28,2,0.8565484285354614,509,456,791,624
7b6f2cec8383,cyclar_data_29a,240,42,2,0.8768551349639893,0,247,396,751
7b6f2cec8383,cyclar_data_29a,240,53,2,0.5406375527381897,1055,504,1293,969
7b6f2cec8383,cyclar_data_29a,241,28,2,0.862776517868042,511,456,792,624
7b6f2cec8383,cyclar_data_29a,241,42,2,0.8415524363517761,0,251,398,752
7b6f2cec8383,cyclar_data_29a,241,53,2,0.6159281134605408,1056,502,1294,968
7b6f2cec8383,cyclar_data_29a,242,28,2,0.8250332474708557,512,457,794,623
7b6f2cec8383,cyclar_data_29a,242,42,2,0.8597129583358765,0,252,401,754
7b6f2cec8383,cyclar_data_29a,242,53,2,0.7247288227081299,1059,503,1295,969
